Caso Noticia,Artículo,Tipo de Noticia,Fecha de los Hechos,Fecha de la denuncia,Fecha Última Actuación,Última Actuación,Análisis Proceso
050016000248202417562,ESTAFA. ART. 246 C.P.,QUERELLA,2024-01-20 20:29:00,2024-02-01 13:15:00,2025-03-17 14:18:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202432273,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-06 18:00:00,2024-04-23 17:25:00,2024-09-19 13:33:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
762486000173202410125,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-13 08:00:00,2024-04-15 10:56:00,2024-10-16 14:43:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016100335202411404,ESTAFA. ART. 246 C.P.,QUERELLA,2024-12-27 20:00:00,2024-12-30 17:21:00,2025-01-28 10:43:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202336174,ESTAFA. ART. 246 C.P.,QUERELLA,2023-09-07 09:40:00,2024-04-17 08:47:00,2024-05-08 15:53:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016100335202402606,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-20 05:00:00,2024-04-08 23:17:00,2024-07-31 16:46:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
170016000256202412884,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-10 20:15:00,2024-04-12 10:34:00,2024-07-09 15:36:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202434291,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-19 15:40:00,2024-04-23 14:48:00,2024-07-24 14:37:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202432047,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-14 16:50:00,2024-04-23 15:07:00,2025-01-22 17:02:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
110016010000202416805,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-08 23:38:00,2024-04-18 09:10:00,2024-06-24 13:42:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202431945,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-16 21:10:00,2024-04-15 08:12:00,2025-06-09 09:28:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202433209,ESTAFA. ART. 246 C.P.,QUERELLA,2023-11-23 05:22:00,2024-04-18 16:53:00,2024-05-15 16:37:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
230016099102202413215,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-05-02 04:08:00,2024-05-06 12:03:00,2024-09-24 09:02:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202436738,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-05 16:22:00,2024-05-03 13:07:00,2024-09-26 16:01:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202420930,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-05 03:25:00,2024-05-06 12:13:00,2024-08-20 17:14:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202420890,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-29 22:00:00,2024-05-06 11:01:00,2025-03-26 15:19:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202437876,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-26 16:56:00,2024-05-14 17:29:00,2025-03-27 09:14:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202436636,ESTAFA. ART. 246 C.P.,QUERELLA,2024-05-01 21:20:00,2024-05-03 11:14:00,2025-02-04 16:44:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202436893,ESTAFA. ART. 246 C.P.,QUERELLA,2024-02-06 16:28:00,2024-05-03 16:32:00,2024-11-27 16:02:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202436830,ESTAFA. ART. 246 C.P.,QUERELLA,2024-02-12 23:00:00,2024-05-03 14:55:00,2024-06-07 11:05:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202436688,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-04-13 18:13:00,2024-05-03 11:42:00,2024-06-17 10:00:00,Programa metodológico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202429644,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-03 21:06:00,2024-04-03 09:17:00,2024-11-26 13:59:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202434060,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-20 18:52:00,2024-04-23 08:57:00,2024-06-25 14:57:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
110016010000202417401,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-25 18:20:00,2024-04-29 10:02:00,2024-08-26 14:44:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202435451,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-29 21:00:00,2024-04-29 08:42:00,2025-01-22 16:55:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202433589,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-30 21:45:00,2024-04-21 13:16:00,2024-07-08 15:25:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
053086100289202402806,ESTAFA. ART. 246 C.P.,DENUNCIA,2022-09-01 00:00:00,2024-04-29 11:20:00,2025-06-25 16:19:00,Busqueda en la base de datos de registraduria,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202429359,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-09 18:19:00,2024-04-01 13:39:00,2024-06-07 09:55:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202419653,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-16 17:00:00,2024-04-22 09:28:00,2024-04-29 05:04:00,Sale de fiscal intervención temprana a fiscal conocimiento,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202435475,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-27 19:30:00,2024-04-29 09:58:00,2024-09-24 14:31:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
052666000203202411276,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-12 05:31:00,2024-04-17 14:06:00,2025-06-13 12:04:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016100335202403601,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-20 04:00:00,2024-04-27 10:30:00,2024-05-17 16:52:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
110016099157202411918,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-26 23:00:00,2024-04-29 12:20:00,2025-01-22 17:07:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
110016010000202417532,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-22 23:05:00,2024-04-30 11:28:00,2024-06-07 11:08:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202420049,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-24 19:50:00,2024-04-25 10:23:00,2024-05-06 14:58:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202430479,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-12 13:53:00,2024-04-08 09:16:00,2025-01-22 13:55:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202431260,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-13 15:26:00,2024-04-11 09:34:00,2024-05-27 09:29:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202360858,ESTAFA. ART. 246 C.P.,QUERELLA,2023-12-16 22:28:00,2024-04-11 16:31:00,2024-05-24 17:29:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202430074,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-05 13:25:00,2024-04-04 15:54:00,2024-07-09 16:24:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
110016010000202414387,ESTAFA. ART. 246 C.P.,QUERELLA,2024-02-06 19:30:00,2024-04-10 12:48:00,2024-05-14 13:41:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202431172,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-16 00:35:00,2024-04-10 15:59:00,2024-05-20 11:32:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202432729,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-22 16:33:00,2024-04-17 12:07:00,2024-09-16 09:00:00,Programa metodológico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
110016010000202415869,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-01 00:00:00,2024-04-03 11:58:00,2024-07-09 16:19:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202422980,ESTAFA. ART. 246 C.P.,QUERELLA,2023-01-31 15:22:00,2024-04-10 09:28:00,2025-03-31 14:25:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202430929,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-06 16:30:00,2024-04-09 14:50:00,2024-05-15 10:52:00,Busqueda en base de datos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
110016010000202415906,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-01 05:22:00,2024-04-04 09:30:00,2024-04-08 11:39:00,Programa metodológico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202435004,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-02 14:50:00,2024-04-26 08:31:00,2024-05-06 10:00:00,Sale a fiscal de conocimiento,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202418840,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-08 10:40:00,2024-04-11 14:52:00,2024-06-21 16:17:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202435026,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-21 00:30:00,2024-04-26 08:43:00,2024-09-05 10:19:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202434661,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-31 01:32:00,2024-04-25 10:39:00,2024-06-13 15:20:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
053086100289202402533,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-03 17:00:00,2024-04-12 16:14:00,2024-06-26 09:27:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202432396,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-15 20:39:00,2024-04-23 12:40:00,2024-05-31 15:57:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
056156099153202410780,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-01-20 15:00:00,2024-04-05 11:18:00,2024-05-17 11:29:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202419273,ESTAFA. ART. 246 C.P.,QUERELLA,2023-02-02 19:00:00,2024-04-23 09:33:00,2025-06-13 12:16:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202358152,ESTAFA. ART. 246 C.P.,QUERELLA,2023-11-07 14:50:00,2024-04-16 08:43:00,2024-04-26 14:14:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202421970,ESTAFA. ART. 246 C.P.,QUERELLA,2022-12-14 15:32:00,2024-04-11 09:21:00,2025-06-19 15:27:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202419858,ESTAFA. ART. 246 C.P.,DENUNCIA,2023-11-23 14:00:00,2024-04-23 15:10:00,2024-05-17 11:48:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202433675,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-23 04:52:00,2024-04-22 09:05:00,2024-06-07 16:15:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202453660,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-04 22:00:00,2024-07-19 13:20:00,2024-11-07 13:54:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202347800,ESTAFA. ART. 246 C.P.,DENUNCIA,2023-11-07 09:58:00,2024-04-23 11:38:00,2024-04-30 14:00:00,Programa metodológico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202431299,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-04-03 16:50:00,2024-04-11 10:31:00,2024-09-02 11:42:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202434345,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-24 01:56:00,2024-04-23 15:53:00,2024-05-20 08:58:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202359792,ESTAFA. ART. 246 C.P.,QUERELLA,2023-11-25 19:00:00,2024-04-12 14:23:00,2025-06-09 09:23:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
110016010000202416360,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-02 23:24:00,2024-04-12 09:09:00,2024-04-25 14:45:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202419135,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-13 18:06:00,2024-04-23 13:53:00,2025-01-30 15:30:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
110016010000202416739,ESTAFA. ART. 246 C.P.,QUERELLA,2024-02-21 03:42:00,2024-04-17 09:30:00,2024-05-27 09:16:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
056156099153202410768,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-03-30 11:00:00,2024-04-04 08:50:00,2024-09-27 17:24:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202431520,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-17 01:15:00,2024-04-11 16:01:00,2024-10-30 11:44:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202429303,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-15 10:28:00,2024-04-01 10:36:00,2024-06-07 10:43:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202359320,ESTAFA. ART. 246 C.P.,QUERELLA,2023-11-23 21:00:00,2024-04-15 12:11:00,2024-07-23 10:22:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
053086100289202402703,ESTAFA. ART. 246 C.P.,QUERELLA,2023-12-09 17:00:00,2024-04-19 11:49:00,2025-01-27 08:03:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202442435,ESTAFA. ART. 246 C.P.,QUERELLA,2024-10-30 20:23:00,2024-11-06 14:06:00,2025-01-15 14:40:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202438075,ESTAFA. ART. 246 C.P.,QUERELLA,2024-09-29 02:00:00,2024-10-01 14:51:00,2024-10-16 08:48:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016100335202405174,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-02 04:00:00,2024-06-07 10:08:00,2024-10-11 10:15:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
